Unnamed: 0,Store,Date,IsHoliday,Dept,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
411197,44,2011-12-09,0,16.0,482.02,24.82,3.341,0.0,0.0,0.47,0.0,441.57,129.8555333,6.078,1,39910
155638,16,2012-02-24,0,10.0,12629.69,26.21,3.129,12120.37,2778.82,0.0,1634.92,4210.7,196.9499007,6.162,2,57197
357634,38,2011-01-14,0,91.0,23452.68,43.15,3.312,0.0,0.0,0.0,0.0,0.0,127.3009355,14.021,1,39690
384919,41,2010-10-01,0,24.0,3999.05,62.67,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,7.508,3,196321
402750,43,2011-05-06,0,25.0,56.75,66.77,3.906,0.0,0.0,0.0,0.0,0.0,207.5714929,10.581,1,41062
339435,35,2012-03-16,0,49.0,62.37,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,2,103681
170603,18,2010-10-29,0,94.0,141.49,55.85,2.938,0.0,0.0,0.0,0.0,0.0,132.8708387,9.331,2,120653
349554,37,2010-09-24,0,6.0,39.94,79.17,2.624,0.0,0.0,0.0,0.0,0.0,210.3664469,8.36,1,39910
118689,13,2010-04-02,0,59.0,982.94,42.15,2.842,0.0,0.0,0.0,0.0,0.0,126.6034839,8.107,3,219622
252950,26,2011-07-08,0,36.0,3366.0,63.34,3.784,0.0,0.0,0.0,0.0,0.0,135.6283333,7.767,3,152513
294582,30,2012-09-21,0,81.0,10940.81,71.54,3.721,1046.34,0.0,0.0,69.2,1258.49,222.4169362,6.565,1,42988
126687,13,2012-05-04,0,28.0,1431.4,54.41,3.831,15589.85,0.0,337.47,7557.14,5025.28,131.136,5.965,3,219622
257696,26,2012-10-26,0,3.0,5584.94,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,3,152513
407753,44,2010-08-06,0,1.0,6584.53,81.24,2.802,0.0,0.0,0.0,0.0,0.0,126.0854516,7.804,1,39910
208281,22,2010-03-05,0,55.0,15090.26,36.82,2.766,0.0,0.0,0.0,0.0,0.0,135.5732602,8.283,2,119557
257144,26,2012-08-31,0,52.0,1533.57,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7.405,3,152513
124803,13,2011-11-04,0,21.0,8667.94,43.51,3.538,0.0,0.0,0.0,0.0,0.0,129.8051935,6.392,3,219622
409265,44,2011-03-11,0,9.0,45.4,41.28,3.346,0.0,0.0,0.0,0.0,0.0,128.3995,7.224,1,39910
226146,23,2012-05-25,0,13.0,37405.29,66.43,3.85,7101.14,0.0,246.45,1017.09,2752.95,138.1101935,4.125,2,114533
107773,11,2012-09-07,1,81.0,13417.46,85.17,3.73,14597.86,56.0,45.05,3235.27,2855.68,225.9660263,6.334,3,207499
118597,13,2010-03-26,0,58.0,6297.0,41.48,2.819,0.0,0.0,0.0,0.0,0.0,126.6050645,8.316,3,219622
392706,42,2010-02-12,1,92.0,92622.01,49.96,2.828,0.0,0.0,0.0,0.0,0.0,126.4962581,9.765,1,39690
350073,37,2010-12-10,0,2.0,14750.13,51.83,2.843,0.0,0.0,0.0,0.0,0.0,210.2372494,8.476,1,39910
286823,29,2012-08-03,0,8.0,22668.67,72.99,3.698,6061.65,149.02,0.0,4925.98,2222.95,138.1735806,9.419,2,93638
42739,5,2010-12-10,0,19.0,80.0,48.27,2.843,0.0,0.0,0.0,0.0,0.0,212.0193491,6.768,2,34875
217970,23,2010-03-05,0,12.0,5987.3,33.15,2.766,0.0,0.0,0.0,0.0,0.0,131.735,5.892,2,114533
52286,6,2010-12-24,0,8.0,61128.33,55.07,2.886,0.0,0.0,0.0,0.0,0.0,212.9165082,7.007,3,202505
381140,40,2012-06-15,0,83.0,2688.89,63.39,3.683,5288.06,244.82,42.74,1165.96,3695.1,138.1295333,4.125,3,155083
277314,28,2012-08-10,0,22.0,8561.52,95.91,3.811,8364.4,69.48,30.01,4158.02,3050.7,130.7561613,10.926,3,206302
386017,41,2011-01-21,0,17.0,11276.77,32.7,2.973,0.0,0.0,0.0,0.0,0.0,191.5731924,7.241,3,196321
233174,24,2011-07-15,0,4.0,30893.88,74.43,3.915,0.0,0.0,0.0,0.0,0.0,135.7837419,8.358,3,203819
320851,33,2012-06-15,0,40.0,6980.2,92.44,4.144,1655.11,0.0,0.0,0.0,1079.36,130.8295333,7.396,3,39690
169640,18,2010-07-23,0,17.0,16736.39,75.71,2.784,0.0,0.0,0.0,0.0,0.0,132.5825806,9.342,2,120653
35801,4,2011-09-23,0,67.0,10768.83,69.23,3.473,0.0,0.0,0.0,0.0,0.0,129.5183333,5.644,3,205863
141606,15,2010-11-26,1,46.0,14021.97,40.71,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.067,2,123737
364872,39,2010-09-24,0,6.0,3167.55,78.5,2.624,0.0,0.0,0.0,0.0,0.0,210.3664469,8.36,3,184109
264604,27,2011-12-02,0,93.0,41027.14,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,3,204184
95658,10,2012-02-24,0,83.0,280.27,56.02,3.95,13929.09,4614.67,0.0,596.5,6528.31,130.5502069,7.545,2,126512
130709,14,2010-09-03,0,23.0,34156.55,78.37,2.715,0.0,0.0,0.0,0.0,0.0,182.6042922,8.743,3,200898
97222,10,2012-07-27,0,21.0,9234.04,83.98,3.769,9511.34,0.0,8.87,16376.33,3062.22,130.7195806,7.17,2,126512
392064,41,2012-09-07,1,71.0,5685.41,67.41,3.596,10220.45,22.8,145.19,4361.36,3187.05,198.0950484,6.432,3,196321
66120,7,2012-01-13,0,27.0,741.32,7.46,3.077,3167.26,5926.48,0.54,191.84,1415.69,196.7330517,8.256,2,70713
356860,38,2010-10-01,0,59.0,77.51,85.2,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,14.313,1,39690
419097,45,2011-08-26,0,42.0,4469.95,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.5641172,8.625,2,118221
375797,40,2010-12-31,1,90.0,51513.17,19.29,3.177,0.0,0.0,0.0,0.0,0.0,132.8150323,5.287,3,155083
320224,33,2012-03-09,0,40.0,8877.02,62.2,3.963,128.45,3.68,0.99,0.0,1640.64,130.7413793,7.603,3,39690
190246,20,2010-09-03,0,50.0,2634.87,75.5,2.715,0.0,0.0,0.0,0.0,0.0,204.7583566,7.527,3,203742
14249,2,2011-02-25,0,10.0,40176.28,60.8,3.065,0.0,0.0,0.0,0.0,0.0,213.190421,8.028,3,202307
406733,44,2010-03-19,0,40.0,14919.24,42.49,2.782,0.0,0.0,0.0,0.0,0.0,126.6066452,8.119,1,39910
93728,10,2011-08-19,0,82.0,24114.46,87.4,3.743,0.0,0.0,0.0,0.0,0.0,129.2405806,8.257,2,126512
147528,15,2012-07-13,0,87.0,10937.08,72.62,3.689,3376.03,189.6,50.02,942.78,753.32,138.263,8.193,2,123737
371982,39,2012-09-14,0,11.0,21474.82,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623,3,184109
356680,38,2010-09-03,0,98.0,4299.08,83.12,3.087,0.0,0.0,0.0,0.0,0.0,126.1019355,14.18,1,39690
49666,6,2010-04-09,0,9.0,48493.84,66.15,2.77,0.0,0.0,0.0,0.0,0.0,212.1308239,7.092,3,202505
78258,8,2012-08-24,0,1.0,9375.9,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5.401,3,155078
292943,30,2012-02-10,1,67.0,2060.28,46.52,3.409,2098.64,4.0,52.55,0.0,1923.82,219.9049073,7.057,1,42988
44267,5,2011-05-27,0,72.0,7755.66,80.14,3.786,0.0,0.0,0.0,0.0,0.0,216.0704083,6.489,2,34875
284420,29,2011-11-25,1,23.0,28864.14,46.28,3.536,122.33,0.0,47289.47,4.0,1179.49,136.4788,9.357,2,93638
240095,25,2010-09-03,0,56.0,1689.93,71.17,2.715,0.0,0.0,0.0,0.0,0.0,204.7583566,7.527,2,128107
105069,11,2011-12-16,0,98.0,16150.0,59.69,3.159,1812.02,143.06,592.44,669.07,4900.25,222.6426418,7.197,3,207499
258199,27,2010-03-19,0,41.0,1743.96,49.04,2.96,0.0,0.0,0.0,0.0,0.0,135.6682247,8.237,3,204184
27654,3,2012-03-30,0,90.0,1731.68,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833,2,37392
174284,18,2011-11-04,0,35.0,3264.89,38.29,3.586,0.0,0.0,0.0,0.0,0.0,136.475129,8.471,2,120653
105522,11,2012-01-27,0,17.0,12537.01,58.36,3.29,708.33,1631.94,49.3,3.0,2116.1,223.5645845,6.833,3,207499
189626,20,2010-07-02,0,45.0,2.96,70.1,2.815,0.0,0.0,0.0,0.0,0.0,204.4650559,7.527,3,203742
238128,25,2010-02-12,1,67.0,14027.73,19.64,2.773,0.0,0.0,0.0,0.0,0.0,204.3857472,8.187,2,128107
379614,40,2012-01-20,0,42.0,3478.93,14.02,3.542,1658.12,4319.36,101.86,79.54,1831.29,136.8564194,4.261,3,155083
337311,35,2011-08-05,0,91.0,8344.32,78.14,3.842,0.0,0.0,0.0,0.0,0.0,139.9896486,8.684,2,103681
339535,35,2012-03-23,0,13.0,29544.14,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,8.744,2,103681
162744,17,2011-05-27,0,35.0,2120.82,51.04,3.778,0.0,0.0,0.0,0.0,0.0,129.0623548,6.774,2,93188
204579,21,2011-11-18,0,12.0,2742.85,61.9,3.308,8864.34,545.17,58.71,747.43,4961.44,217.8670218,7.441,2,140167
270744,28,2010-10-29,0,93.0,32841.07,61.09,3.016,0.0,0.0,0.0,0.0,0.0,126.4364194,14.313,3,206302
261220,27,2011-01-07,0,33.0,5095.37,34.42,3.351,0.0,0.0,0.0,0.0,0.0,136.7332569,7.827,3,204184
166347,17,2012-05-18,0,17.0,9086.75,59.67,3.808,3847.57,0.0,92.93,1216.19,2403.0,131.0983226,6.235,2,93188
406184,43,2012-09-28,0,16.0,1818.72,77.55,3.666,343.99,0.0,0.0,0.0,1087.72,214.30525,9.285,1,41062
199364,21,2010-05-21,0,54.0,444.5,74.24,2.826,0.0,0.0,0.0,0.0,0.0,210.2768443,8.2,2,140167
389033,41,2011-11-11,0,25.0,9577.44,32.87,3.505,17118.58,14927.3,309.49,8187.22,4925.08,195.6376941,6.759,3,196321
87134,9,2012-08-10,0,16.0,10333.62,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,225.7170094,5.277,2,125833
398520,42,2012-06-01,0,21.0,1043.39,80.06,4.277,609.75,0.0,1.1,43.67,726.34,130.9592258,7.382,1,39690
210633,22,2010-11-05,0,98.0,69.5,44.34,2.938,0.0,0.0,0.0,0.0,0.0,136.7862258,8.572,2,119557
94365,10,2011-10-21,0,67.0,11647.1,77.91,3.842,0.0,0.0,0.0,0.0,0.0,129.7821613,7.874,2,126512
144418,15,2011-09-09,1,50.0,1205.0,67.59,3.93,0.0,0.0,0.0,0.0,0.0,136.2745806,7.806,2,123737
192318,20,2011-03-25,0,34.0,17881.0,44.83,3.625,0.0,0.0,0.0,0.0,0.0,207.6553444,7.343,3,203742
419985,45,2011-11-25,1,95.0,48012.46,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,2,118221
386925,41,2011-04-15,0,92.0,114691.72,39.94,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,6.934,3,196321
178766,19,2010-04-30,0,5.0,32586.99,49.89,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.185,3,203819
327117,34,2011-07-01,0,46.0,16973.72,81.96,3.504,0.0,0.0,0.0,0.0,0.0,129.0894,10.641,3,158114
166213,17,2012-05-04,0,8.0,19567.86,48.86,3.831,10140.57,0.0,181.65,2709.84,1859.33,131.136,6.235,2,93188
420501,45,2012-01-13,0,85.0,1932.06,41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3260962,8.424,2,118221
129163,14,2010-04-02,0,20.0,14442.21,47.74,2.85,0.0,0.0,0.0,0.0,0.0,181.8657537,8.899,3,200898
143107,15,2011-04-29,0,59.0,208.15,55.46,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,2,123737
325665,34,2011-02-11,1,36.0,750.5,28.66,3.033,0.0,0.0,0.0,0.0,0.0,127.859129,10.398,3,158114
376103,40,2011-02-04,0,54.0,148.84,13.29,3.24,0.0,0.0,0.0,0.0,0.0,133.1834194,5.114,3,155083
157384,16,2012-08-24,0,87.0,12692.59,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,2,57197
55367,6,2011-10-21,0,10.0,45083.08,68.53,3.353,0.0,0.0,0.0,0.0,0.0,219.0740167,6.551,3,202505
359841,38,2011-11-11,0,32.0,10.0,48.76,3.824,149.19,691.41,6.05,0.0,1571.53,129.8167097,12.89,1,39690
139751,15,2010-05-21,0,30.0,3528.56,59.09,3.096,0.0,0.0,0.0,0.0,0.0,132.2230323,8.185,2,123737
106080,11,2012-03-23,0,72.0,60433.14,67.16,3.787,7359.11,297.23,2.04,558.46,3588.44,224.7909104,6.833,3,207499
110867,12,2010-10-22,0,36.0,2267.0,68.85,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,14.313,2,112238
254549,26,2011-12-16,0,22.0,8694.03,28.24,3.445,2698.03,0.0,494.72,533.84,2670.1,136.5335161,7.598,3,152513
333509,35,2010-07-02,0,98.0,61.24,76.25,2.815,0.0,0.0,0.0,0.0,0.0,136.3722893,8.861,2,103681
165786,17,2012-03-23,0,56.0,1640.2,40.69,3.671,5060.41,42.99,0.0,315.1,1399.39,130.8966452,6.403,2,93188
117482,12,2012-08-31,0,13.0,47897.14,89.78,4.093,30055.26,13.2,116.87,11860.18,3746.24,130.8853548,10.926,2,112238
2744,1,2010-10-29,0,97.0,32281.74,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.838,3,151315
267266,27,2012-08-17,0,13.0,57631.36,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8.239,3,204184
300569,31,2011-08-19,0,96.0,29576.08,90.11,3.554,0.0,0.0,0.0,0.0,0.0,215.3229307,7.852,3,203750
145941,15,2012-02-10,1,80.0,59.46,31.91,3.826,5140.44,5527.21,10.39,9439.38,6371.82,137.1666774,7.943,2,123737
123213,13,2011-06-03,0,6.0,8784.93,52.76,3.752,0.0,0.0,0.0,0.0,0.0,129.0490323,7.193,3,219622
264005,27,2011-10-07,0,31.0,2475.69,56.91,3.775,0.0,0.0,0.0,0.0,0.0,140.43475,7.906,3,204184
67273,7,2012-05-04,0,91.0,8858.68,45.38,3.903,6018.32,0.0,69.97,1590.01,1521.53,197.6063534,8.09,2,70713
388204,41,2011-08-26,0,54.0,67.4,71.61,3.485,0.0,0.0,0.0,0.0,0.0,194.3796374,6.901,3,196321
315815,33,2010-04-30,0,5.0,114.0,73.29,3.105,0.0,0.0,0.0,0.0,0.0,126.3805667,9.849,3,39690
232779,24,2011-06-10,0,38.0,62907.77,70.02,4.025,0.0,0.0,0.0,0.0,0.0,134.9425484,8.212,3,203819
166980,17,2012-07-27,0,7.0,18503.51,74.2,3.537,4345.01,57.6,7.79,3965.83,6114.63,130.7195806,5.936,2,93188
413246,44,2012-09-14,0,3.0,711.05,68.55,3.749,1020.44,0.0,22.15,0.0,752.67,130.9776667,5.407,1,39910
24,1,2010-02-05,0,51.0,1.16,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,3,151315
388824,41,2011-10-21,0,4.0,30054.19,45.62,3.548,0.0,0.0,0.0,0.0,0.0,195.1789994,6.759,3,196321
171563,18,2011-02-04,0,4.0,26461.48,20.79,3.24,0.0,0.0,0.0,0.0,0.0,133.1834194,9.131,2,120653
366065,39,2011-01-21,0,93.0,39745.79,50.25,3.016,0.0,0.0,0.0,0.0,0.0,210.6031072,8.395,3,184109
385017,41,2010-10-08,0,35.0,2151.0,57.1,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,7.508,3,196321
286571,29,2012-07-06,0,30.0,3425.32,77.41,3.538,5782.33,132.2,30.11,1918.9,4059.51,138.2296333,9.419,2,93638
313041,32,2012-03-23,0,97.0,15023.28,47.64,3.664,6403.49,147.83,4.54,3324.67,3312.99,197.2295234,8.256,3,203007
56161,6,2012-01-06,0,25.0,8077.82,50.82,3.157,3220.17,32056.43,108.24,985.76,6650.63,221.3088023,6.132,3,202505
246335,25,2012-06-01,0,41.0,190.76,69.54,3.742,6667.97,38.4,40.85,544.94,2765.31,214.5513278,7.139,2,128107
8665,1,2012-05-25,0,95.0,127603.0,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,3,151315
299206,31,2011-04-01,0,16.0,11156.38,56.36,3.524,0.0,0.0,0.0,0.0,0.0,214.4886908,7.931,3,203750
190760,20,2010-10-22,0,97.0,22341.29,50.52,2.917,0.0,0.0,0.0,0.0,0.0,205.0627881,7.484,3,203742
206087,21,2012-04-20,0,93.0,667.8,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,2,140167
176368,18,2012-06-01,0,14.0,15207.22,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,2,120653
410156,44,2011-07-15,0,18.0,1.0,75.59,3.553,0.0,0.0,0.0,0.0,0.0,129.1338387,6.56,1,39910
70352,8,2010-06-11,0,19.0,1457.17,82.21,2.668,0.0,0.0,0.0,0.0,0.0,214.834529,6.29,3,155078
274885,28,2011-12-09,0,46.0,24669.77,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,3,206302
151048,16,2010-10-29,0,32.0,4419.68,35.76,2.748,0.0,0.0,0.0,0.0,0.0,190.951728,6.986,2,57197
80217,9,2010-06-25,0,59.0,189.18,85.02,2.653,0.0,0.0,0.0,0.0,0.0,214.8965756,6.384,2,125833
12567,2,2010-09-17,0,27.0,1224.0,82.05,2.582,0.0,0.0,0.0,0.0,0.0,211.1806415,8.099,3,202307
371526,39,2012-07-27,0,95.0,104899.47,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,3,184109
415348,45,2010-07-30,0,71.0,5410.64,79.78,2.781,0.0,0.0,0.0,0.0,0.0,182.4415378,8.743,2,118221
372519,40,2010-02-05,0,54.0,205.0,14.48,2.788,0.0,0.0,0.0,0.0,0.0,131.5279032,5.892,3,155083
137638,14,2012-07-20,0,46.0,28175.93,78.89,3.567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,3,200898
293792,30,2012-06-01,0,3.0,552.94,79.24,3.501,553.39,0.0,0.0,0.0,7048.24,221.3852748,6.891,1,42988
177475,18,2012-09-21,0,35.0,3377.28,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,2,120653
292959,30,2012-02-10,1,94.0,23501.62,46.52,3.409,2098.64,4.0,52.55,0.0,1923.82,219.9049073,7.057,1,42988
20340,2,2012-10-12,0,56.0,2602.3,60.97,3.601,2145.5,0.0,33.31,586.83,10421.01,223.0154263,6.17,3,202307
323884,34,2010-08-20,0,8.0,26071.34,76.45,2.671,0.0,0.0,0.0,0.0,0.0,126.0766452,9.816,3,158114
266526,27,2012-06-08,0,7.0,46366.65,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,3,204184
125493,13,2012-01-13,0,93.0,53748.55,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,3,219622
402337,43,2011-03-04,0,28.0,159.5,60.26,3.288,0.0,0.0,0.0,0.0,0.0,205.7148214,10.398,1,41062
92500,10,2011-04-22,0,9.0,82259.61,75.93,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.494,2,126512
147751,15,2012-08-10,0,80.0,100.6,73.99,3.863,15384.57,19.31,100.34,1649.99,1552.05,138.1437742,8.193,2,123737
69465,8,2010-03-19,0,28.0,392.3,47.26,2.72,0.0,0.0,0.0,0.0,0.0,214.5764954,6.299,3,155078
406299,43,2012-10-12,0,80.0,16854.91,71.14,3.601,90.11,0.0,14.56,0.0,911.55,214.6772833,8.839,1,41062
218391,23,2010-04-16,0,85.0,4004.68,44.25,2.885,0.0,0.0,0.0,0.0,0.0,131.9809,5.435,2,114533
24098,3,2011-03-04,0,38.0,142476.27,65.11,3.288,0.0,0.0,0.0,0.0,0.0,217.1716979,7.551,2,37392
386771,41,2011-04-01,0,5.0,25502.02,38.16,3.461,0.0,0.0,0.0,0.0,0.0,192.2691707,6.934,3,196321
199298,21,2010-05-14,0,41.0,1551.66,73.08,2.854,0.0,0.0,0.0,0.0,0.0,209.9984585,8.2,2,140167
366835,39,2011-04-08,0,19.0,-9.97,69.45,3.622,0.0,0.0,0.0,0.0,0.0,213.8116658,8.3,3,184109
151983,16,2011-02-04,0,35.0,519.5,13.64,3.011,0.0,0.0,0.0,0.0,0.0,191.7625895,6.614,2,57197
147480,15,2012-07-13,0,22.0,8453.83,72.62,3.689,3376.03,189.6,50.02,942.78,753.32,138.263,8.193,2,123737
48880,5,2012-10-19,0,6.0,610.14,69.17,3.594,908.91,0.0,0.0,0.0,709.95,224.0192873,5.422,2,34875
397483,42,2012-01-13,0,82.0,7671.0,51.0,3.477,1251.87,2536.15,21.1,0.0,515.26,130.244,7.545,1,39690
100761,11,2010-10-15,0,33.0,6140.38,71.46,2.72,0.0,0.0,0.0,0.0,0.0,215.1293114,7.564,3,207499
18376,2,2012-04-06,0,31.0,3042.96,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,3,202307
299277,31,2011-04-08,0,85.0,1039.05,68.62,3.622,0.0,0.0,0.0,0.0,0.0,214.7252242,7.931,3,203750
102825,11,2011-05-06,0,9.0,18876.72,71.39,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,3,207499
328397,34,2011-11-04,0,59.0,361.55,48.04,3.322,0.0,0.0,0.0,0.0,0.0,129.8051935,10.148,3,158114
386627,41,2011-03-18,0,87.0,7079.98,40.19,3.406,0.0,0.0,0.0,0.0,0.0,192.1237981,7.241,3,196321
355361,38,2010-03-05,0,31.0,22.0,53.77,2.987,0.0,0.0,0.0,0.0,0.0,126.5782857,13.975,1,39690
417139,45,2011-02-04,0,11.0,10810.59,28.73,3.231,0.0,0.0,0.0,0.0,0.0,183.4408542,8.549,2,118221
332714,35,2010-04-09,0,90.0,16736.07,62.62,2.869,0.0,0.0,0.0,0.0,0.0,135.7856359,9.051,2,103681
307001,32,2010-08-13,0,29.0,3168.42,74.97,2.723,0.0,0.0,0.0,0.0,0.0,190.2611552,9.017,3,203007
12847,2,2010-10-08,0,7.0,28039.79,63.19,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,3,202307
94172,10,2011-09-30,0,58.0,4067.5,82.27,3.877,0.0,0.0,0.0,0.0,0.0,129.6060667,8.257,2,126512
152331,16,2011-03-11,0,71.0,2148.84,29.36,3.372,0.0,0.0,0.0,0.0,0.0,192.058484,6.614,2,57197
377967,40,2011-08-05,0,87.0,27375.97,68.1,3.903,0.0,0.0,0.0,0.0,0.0,136.0540323,4.584,3,155083
185382,19,2012-02-10,1,72.0,116410.5,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,3,203819
35877,4,2011-10-07,0,26.0,24891.63,65.79,3.299,0.0,0.0,0.0,0.0,0.0,129.6938,5.143,3,205863
363209,39,2010-04-09,0,97.0,21227.42,68.15,2.77,0.0,0.0,0.0,0.0,0.0,209.400638,8.464,3,184109
244891,25,2012-01-06,0,42.0,4530.92,30.23,3.422,8642.2,26833.97,25.94,1092.98,3714.33,212.5711125,6.961,2,128107
252703,26,2011-06-10,0,38.0,105846.62,59.85,3.924,0.0,0.0,0.0,0.0,0.0,134.9425484,7.818,3,152513
173706,18,2011-09-09,1,20.0,8645.78,68.11,3.809,0.0,0.0,0.0,0.0,0.0,136.2745806,8.89,2,120653
116661,12,2012-06-08,0,87.0,14769.45,84.83,4.103,10421.58,93.2,160.4,2385.69,4837.21,130.8896774,11.627,2,112238
101469,11,2010-12-24,0,12.0,3443.66,59.33,2.886,0.0,0.0,0.0,0.0,0.0,214.7017828,7.564,3,207499
200102,21,2010-08-06,0,20.0,6130.37,90.3,2.627,0.0,0.0,0.0,0.0,0.0,211.1608049,8.099,2,140167
183887,19,2011-09-16,0,21.0,6396.78,62.76,3.937,0.0,0.0,0.0,0.0,0.0,136.3145,7.806,3,203819
150370,16,2010-08-13,0,82.0,10539.31,63.91,2.723,0.0,0.0,0.0,0.0,0.0,190.2611552,6.868,2,57197
277866,28,2012-10-05,0,19.0,2059.68,81.61,3.966,4436.17,0.0,28.91,6563.84,8417.76,131.0756667,10.199,3,206302
401138,43,2010-09-10,1,4.0,21932.39,81.32,2.565,0.0,0.0,0.0,0.0,0.0,203.4214677,9.816,1,41062
340789,35,2012-08-03,0,60.0,72.0,75.22,3.654,35956.75,0.0,11.63,21249.14,2079.74,142.1916279,8.839,2,103681
11147,2,2010-04-23,0,93.0,59513.6,65.11,2.795,0.0,0.0,0.0,0.0,0.0,210.1000648,8.2,3,202307
383911,41,2010-06-18,0,41.0,1349.59,54.9,2.674,0.0,0.0,0.0,0.0,0.0,189.4185259,7.363,3,196321
44112,5,2011-05-13,0,95.0,19967.38,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489,2,34875
306768,32,2010-07-16,0,58.0,4940.0,76.2,2.699,0.0,0.0,0.0,0.0,0.0,189.6125456,9.017,3,203007
240364,25,2010-10-01,0,13.0,27887.66,57.56,2.707,0.0,0.0,0.0,0.0,0.0,204.8850973,7.484,2,128107
185673,19,2012-03-09,0,6.0,4314.84,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,3,203819
237042,24,2012-07-27,0,3.0,17552.0,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,3,203819
43328,5,2011-02-18,0,90.0,2908.0,58.83,3.045,0.0,0.0,0.0,0.0,0.0,213.8068304,6.634,2,34875
250848,26,2010-12-03,0,14.0,14406.22,27.73,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,8.149,3,152513
234500,24,2011-11-25,1,1.0,16787.79,41.83,3.689,2571.98,66.94,64304.51,221.93,3661.62,136.4788,8.454,3,203819
261767,27,2011-03-04,0,52.0,2066.32,36.99,3.605,0.0,0.0,0.0,0.0,0.0,137.5017028,7.827,3,204184
41165,5,2010-06-18,0,29.0,1485.44,83.91,2.637,0.0,0.0,0.0,0.0,0.0,212.0119769,6.465,2,34875
158033,16,2012-10-26,0,33.0,3131.96,40.99,3.686,2285.52,20.48,0.0,201.97,1237.41,199.2195317,5.847,2,57197
126678,13,2012-05-04,0,38.0,100523.86,54.41,3.831,15589.85,0.0,337.47,7557.14,5025.28,131.136,5.965,3,219622
16254,2,2011-09-09,1,4.0,43054.31,77.97,3.546,0.0,0.0,0.0,0.0,0.0,215.5148295,7.852,3,202307
177586,18,2012-10-05,0,83.0,3008.52,59.68,4.027,6366.36,0.0,27.33,3667.31,3573.44,138.8256,8.243,2,120653
347837,36,2012-10-26,0,31.0,15.0,74.39,3.494,463.05,1.74,0.0,0.0,795.76,222.1136566,6.228,3,39910
134902,14,2011-10-28,0,67.0,14261.52,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.8774913,8.523,3,200898
188462,20,2010-03-12,0,5.0,49321.76,43.82,2.818,0.0,0.0,0.0,0.0,0.0,204.5250598,8.187,3,203742
133654,14,2011-06-24,0,28.0,553.35,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.7919609,8.521,3,200898
